2026-07-09 17:55:26 [main] INFO  com.automation.utils.ReportUtils - Initializing ExtentReports...
2026-07-09 17:55:27 [main] INFO  com.automation.tests.BaseTest - Test suite configuration initialized.
2026-07-09 17:55:27 [main] INFO  com.automation.utils.ReportUtils - Started report test: 'testSuccessfulOnboarding'
2026-07-09 17:55:27 [main] INFO  com.automation.utils.ConfigReader - Configuration properties loaded successfully.
2026-07-09 17:55:27 [main] INFO  com.automation.tests.BaseTest - Initializing browser: chrome (Headless: false)
2026-07-09 17:55:27 [main] INFO  io.github.bonigarcia.wdm.WebDriverManager - Using chromedriver 149.0.7827.155 (resolved driver for Chrome 149)
2026-07-09 17:55:28 [main] INFO  io.github.bonigarcia.wdm.WebDriverManager - Exporting webdriver.chrome.driver as C:\Users\USER\.cache\selenium\chromedriver\win64\149.0.7827.155\chromedriver.exe
2026-07-09 17:55:30 [main] INFO  com.automation.tests.BaseTest - Navigating to URL: http://mumbai.staging-provider-passport.s3-website.ap-south-1.amazonaws.com/#/auth/login
2026-07-09 17:55:36 [main] INFO  com.automation.utils.ReportUtils - Logging in with user: alokbind4733@gmail.com
2026-07-09 17:55:36 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //button[contains(., 'Password')] | //span[contains(text(), 'Password')] | //*[text()='Password'] to be clickable (Timeout: 15s)
2026-07-09 17:55:37 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //button[contains(., 'Password')] | //span[contains(text(), 'Password')] | //*[text()='Password']
2026-07-09 17:55:38 [main] INFO  com.automation.utils.ElementUtils - Clearing and typing 'alokbind4733@gmail.com' in element By.xpath: //input[@type='email' or @placeholder='email@example.com' or contains(@placeholder, 'email')]
2026-07-09 17:55:38 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //input[@type='email' or @placeholder='email@example.com' or contains(@placeholder, 'email')] to be visible (Timeout: 15s)
2026-07-09 17:55:38 [main] INFO  com.automation.utils.ElementUtils - Clearing and typing 'Test@Krenai' in element By.xpath: //input[@type='password' or @placeholder='Enter Password' or contains(@placeholder, 'Password')]
2026-07-09 17:55:38 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //input[@type='password' or @placeholder='Enter Password' or contains(@placeholder, 'Password')] to be visible (Timeout: 15s)
2026-07-09 17:55:39 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //button[contains(., 'Sign In') or contains(., 'Sign in') or contains(@class, 'Sign')] to be clickable (Timeout: 15s)
2026-07-09 17:55:39 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //button[contains(., 'Sign In') or contains(., 'Sign in') or contains(@class, 'Sign')]
2026-07-09 17:55:39 [main] INFO  com.automation.utils.ReportUtils - Verifying successful login...
2026-07-09 17:55:39 [main] INFO  com.automation.utils.ElementUtils - Checking visibility of element By.xpath: //*[text()='Tasks to do'] | //*[text()='Provider Overview'] | //*[contains(text(), 'Alok Bind')]
2026-07-09 17:55:39 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //*[text()='Tasks to do'] | //*[text()='Provider Overview'] | //*[contains(text(), 'Alok Bind')] to be visible (Timeout: 15s)
2026-07-09 17:55:44 [main] INFO  com.automation.utils.ReportUtils - [PASS] Successfully logged in and reached the Dashboard.
2026-07-09 17:55:44 [main] INFO  com.automation.utils.ReportUtils - Navigating to Staff -> Providers...
2026-07-09 17:55:44 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //*[contains(text(), 'Staff')] to be clickable (Timeout: 15s)
2026-07-09 17:55:44 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //*[contains(text(), 'Providers')] to be clickable (Timeout: 15s)
2026-07-09 17:55:44 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //*[contains(text(), 'Providers')]
2026-07-09 17:55:44 [main] INFO  com.automation.utils.ElementUtils - Checking visibility of element By.xpath: //*[contains(text(), 'Active Providers')]
2026-07-09 17:55:44 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //*[contains(text(), 'Active Providers')] to be visible (Timeout: 15s)
2026-07-09 17:55:47 [main] INFO  com.automation.utils.ReportUtils - [PASS] Navigated to Providers page.
2026-07-09 17:55:47 [main] INFO  com.automation.pages.ProvidersPage - Checking if provider with NPI 1780658039 is in In Process list...
2026-07-09 17:55:47 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.id: nav-process-tab to be clickable (Timeout: 5s)
2026-07-09 17:55:47 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.id: nav-process-tab
2026-07-09 17:55:48 [main] INFO  com.automation.pages.ProvidersPage - Found 5 total rows in In Process table
2026-07-09 17:55:49 [main] INFO  com.automation.pages.ProvidersPage - Row 0: 
2026-07-09 17:55:49 [main] INFO  com.automation.pages.ProvidersPage - Row 1: Provider Name | Title | NPI Number | Phone | Provider Email | Processed Date | Processed By | Onboarding Workflow | Actions
2026-07-09 17:55:49 [main] INFO  com.automation.pages.ProvidersPage - Row 2: Alexandre Aalam | -- | 1780658039 | (602)-867-7700 | auto_prov_92831@gmail.com | 07-09-2026 | Alok Bind | Complete_test_onboarding_workflow
2026-07-09 17:55:49 [main] INFO  com.automation.pages.ProvidersPage - Row 3: 
2026-07-09 17:55:49 [main] INFO  com.automation.pages.ProvidersPage - Row 4: 
2026-07-09 17:55:49 [main] INFO  com.automation.pages.ProvidersPage - Provider with NPI 1780658039 found in In Process list. Deleting...
2026-07-09 17:55:49 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //tr[td[contains(., '1780658039')]]//a[p[@mattooltip='Delete Provider']] | //tr[td[contains(., '1780658039')]]//img[contains(@src, 'Delete') or contains(@src, 'delete')]/parent::a | //tr[contains(., '1780658039')]//a[contains(., 'Delete') or .//img[contains(@src, 'delete')]] to be clickable (Timeout: 15s)
2026-07-09 17:55:49 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //tr[td[contains(., '1780658039')]]//a[p[@mattooltip='Delete Provider']] | //tr[td[contains(., '1780658039')]]//img[contains(@src, 'Delete') or contains(@src, 'delete')]/parent::a | //tr[contains(., '1780658039')]//a[contains(., 'Delete') or .//img[contains(@src, 'delete')]]
2026-07-09 17:55:51 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //div[@id='deleteModel']//button[contains(@class, 'btnmarkdelete')] | //button[contains(@class, 'btnmarkdelete')] to be clickable (Timeout: 15s)
2026-07-09 17:55:51 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //div[@id='deleteModel']//button[contains(@class, 'btnmarkdelete')] | //button[contains(@class, 'btnmarkdelete')]
2026-07-09 17:55:51 [main] INFO  com.automation.pages.ProvidersPage - Delete confirmation clicked.
2026-07-09 17:55:54 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //button[contains(., 'Active Providers')] | //button[contains(text(), 'Active')] to be clickable (Timeout: 5s)
2026-07-09 17:55:54 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //button[contains(., 'Active Providers')] | //button[contains(text(), 'Active')]
2026-07-09 17:55:55 [main] INFO  com.automation.utils.ReportUtils - Selecting location: Dark Knight Oso Inc
2026-07-09 17:55:55 [main] INFO  com.automation.utils.ElementUtils - Opening dropdown By.xpath: //*[contains(text(), 'Locations') or contains(text(), 'Knight') or contains(text(), 'Oso')] and selecting option containing 'Dark Knight Oso Inc'
2026-07-09 17:55:55 [main] INFO  com.automation.utils.ElementUtils - Found 4 potential dropdown trigger elements matching By.xpath: //*[contains(text(), 'Locations') or contains(text(), 'Knight') or contains(text(), 'Oso')]
2026-07-09 17:55:55 [main] INFO  com.automation.utils.ElementUtils - Trigger [0]: Tag='span', Text='All Locations', Class='LctnSelection', Displayed=true
2026-07-09 17:55:55 [main] INFO  com.automation.utils.ElementUtils - Trigger [1]: Tag='h1', Text='', Class='modal-title', Displayed=false
2026-07-09 17:55:56 [main] INFO  com.automation.utils.ElementUtils - Trigger [2]: Tag='button', Text='', Class='invite-btn active', Displayed=false
2026-07-09 17:55:56 [main] INFO  com.automation.utils.ElementUtils - Trigger [3]: Tag='button', Text='', Class='invite-btn', Displayed=false
2026-07-09 17:55:56 [main] INFO  com.automation.utils.ElementUtils - Attempt 1 to click dropdown trigger...
2026-07-09 17:55:56 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //*[contains(text(), 'Locations') or contains(text(), 'Knight') or contains(text(), 'Oso')] to be clickable (Timeout: 5s)
2026-07-09 17:55:56 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //*[contains(text(), 'Locations') or contains(text(), 'Knight') or contains(text(), 'Oso')]
2026-07-09 17:55:57 [main] INFO  com.automation.utils.ElementUtils - Dropdown opened successfully. Option is now visible.
2026-07-09 17:55:57 [main] INFO  com.automation.utils.ElementUtils - Found 1 option elements matching By.xpath: //*[contains(text(), 'Dark Knight Oso Inc')] (Attempt 1)
2026-07-09 17:55:57 [main] INFO  com.automation.utils.ElementUtils - Checking option: Text='Dark Knight Oso Inc', Displayed=true
2026-07-09 17:55:57 [main] INFO  com.automation.utils.ElementUtils - Clicking option containing 'Dark Knight Oso Inc'
2026-07-09 17:55:57 [main] INFO  com.automation.pages.ProvidersPage - Waiting for location dropdown trigger text to update to 'Dark Knight Oso Inc'...
2026-07-09 17:55:57 [main] INFO  com.automation.pages.ProvidersPage - Location successfully selected and trigger text updated.
2026-07-09 17:55:57 [main] INFO  com.automation.utils.ReportUtils - [PASS] Location selected successfully.
2026-07-09 17:55:57 [main] INFO  com.automation.utils.ReportUtils - Clicking + Add Provider...
2026-07-09 17:55:57 [main] INFO  com.automation.pages.ProvidersPage - Attempt 1 to click + Add Provider button...
2026-07-09 17:55:57 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //button[contains(., 'Add Provider')] | //span[contains(text(), 'Add Provider')] | //*[contains(text(), 'Add Provider') and contains(@class, 'button')] to be clickable (Timeout: 5s)
2026-07-09 17:55:58 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //button[contains(., 'Add Provider')] | //span[contains(text(), 'Add Provider')] | //*[contains(text(), 'Add Provider') and contains(@class, 'button')]
2026-07-09 17:56:01 [main] WARN  com.automation.pages.ProvidersPage - Modal did not open on attempt 1. Retrying click...
2026-07-09 17:56:01 [main] INFO  com.automation.pages.ProvidersPage - Attempt 2 to click + Add Provider button...
2026-07-09 17:56:01 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //button[contains(., 'Add Provider')] | //span[contains(text(), 'Add Provider')] | //*[contains(text(), 'Add Provider') and contains(@class, 'button')] to be clickable (Timeout: 5s)
2026-07-09 17:56:01 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //button[contains(., 'Add Provider')] | //span[contains(text(), 'Add Provider')] | //*[contains(text(), 'Add Provider') and contains(@class, 'button')]
2026-07-09 17:56:03 [main] INFO  com.automation.pages.ProvidersPage - Add Provider modal opened successfully.
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ReportUtils - Selecting onboarding workflow: Complete_Test_Onboarding_Workflow
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Opening dropdown By.xpath: //*[contains(text(), 'Select Onboarding Workflow')]/following::div[@class='selected-list'][1] | //div[@class='selected-list'] and selecting option containing 'Complete_Test_Onboarding_Workflow'
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Found 2 potential dropdown trigger elements matching By.xpath: //*[contains(text(), 'Select Onboarding Workflow')]/following::div[@class='selected-list'][1] | //div[@class='selected-list']
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Trigger [0]: Tag='div', Text='test flow F', Class='selected-list', Displayed=true
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Trigger [1]: Tag='div', Text='', Class='selected-list', Displayed=false
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Attempt 1 to click dropdown trigger...
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //*[contains(text(), 'Select Onboarding Workflow')]/following::div[@class='selected-list'][1] | //div[@class='selected-list'] to be clickable (Timeout: 5s)
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //*[contains(text(), 'Select Onboarding Workflow')]/following::div[@class='selected-list'][1] | //div[@class='selected-list']
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Dropdown opened successfully. Option is now visible.
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Found 1 option elements matching By.xpath: //*[contains(text(), 'Complete_Test_Onboarding_Workflow')] (Attempt 1)
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Checking option: Text='Complete_Test_Onboarding_Workflow', Displayed=true
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Clicking option containing 'Complete_Test_Onboarding_Workflow'
2026-07-09 17:56:03 [main] INFO  com.automation.pages.AddProviderModal - Clicking workflow dropdown trigger again to close the overlay options list...
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //*[contains(text(), 'Select Onboarding Workflow')]/following::div[@class='selected-list'][1] | //div[@class='selected-list'] to be clickable (Timeout: 5s)
2026-07-09 17:56:03 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //*[contains(text(), 'Select Onboarding Workflow')]/following::div[@class='selected-list'][1] | //div[@class='selected-list']
2026-07-09 17:56:04 [main] INFO  com.automation.utils.ReportUtils - Selecting 'Add Provider' option...
2026-07-09 17:56:04 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //div[contains(@class, 'modal')]//*[text()='Add Provider']/parent::div | //div[contains(@class, 'modal')]//*[text()='Add Provider'] | //div[contains(@class, 'modal')]//p[text()='Add Provider'] to be visible (Timeout: 15s)
2026-07-09 17:56:04 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //div[contains(@class, 'modal')]//*[text()='Add Provider']/parent::div | //div[contains(@class, 'modal')]//*[text()='Add Provider'] | //div[contains(@class, 'modal')]//p[text()='Add Provider'] using JavaScript
2026-07-09 17:56:04 [main] INFO  com.automation.utils.ReportUtils - Clicking Next...
2026-07-09 17:56:04 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //button[contains(., 'Next')] | //span[contains(text(), 'Next')] | //button[contains(text(), 'Next')] to be clickable (Timeout: 15s)
2026-07-09 17:56:04 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //button[contains(., 'Next')] | //span[contains(text(), 'Next')] | //button[contains(text(), 'Next')]
2026-07-09 17:56:04 [main] INFO  com.automation.utils.ReportUtils - [PASS] Successfully configured workflow and moved to details step.
2026-07-09 17:56:04 [main] INFO  com.automation.utils.ReportUtils - Selecting first privilege option...
2026-07-09 17:56:04 [main] INFO  com.automation.pages.AddProviderModal - Opening Privileges dropdown and selecting option containing 'Allergy'...
2026-07-09 17:56:04 [main] INFO  com.automation.pages.AddProviderModal - Attempt 1 to click privileges dropdown...
2026-07-09 17:56:04 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //*[contains(text(), 'Privileges') or contains(text(), 'privilege')]/following::div[contains(@class, 'selected-list')][1] to be clickable (Timeout: 5s)
2026-07-09 17:56:04 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //*[contains(text(), 'Privileges') or contains(text(), 'privilege')]/following::div[contains(@class, 'selected-list')][1]
2026-07-09 17:56:08 [main] WARN  com.automation.pages.AddProviderModal - Target option not visible after click attempt 1. Retrying click...
2026-07-09 17:56:08 [main] INFO  com.automation.pages.AddProviderModal - Attempt 2 to click privileges dropdown...
2026-07-09 17:56:08 [main] INFO  com.automation.utils.ElementUtils - Waiting for element By.xpath: //*[contains(text(), 'Privileges') or contains(text(), 'privilege')]/following::div[contains(@class, 'selected-list')][1] to be clickable (Timeout: 5s)
2026-07-09 17:56:08 [main] INFO  com.automation.utils.ElementUtils - Clicking on element By.xpath: //*[contains(text(), 'Privileges') or contains(text(), 'privilege')]/following::div[contains(@class, 'selected-list')][1]
2026-07-09 17:56:08 [main] INFO  com.automation.pages.AddProviderModal - Privileges dropdown opened and target option is visible.
